mesure_id,annee,mois,jour,heure,minute,valeur,unite,camera_id
510,2025,8,23,10,30,187.0,px max,SIM1
511,2025,8,23,10,30,30.0,count sample,SIM1
512,2025,8,23,10,45,183.16666666666666,px moyen,SIM1
513,2025,8,23,10,45,164.0,px min,SIM1
514,2025,8,23,10,45,192.0,px max,SIM1
515,2025,8,23,10,45,30.0,count sample,SIM1
516,2025,8,23,11,0,190.06666666666666,px moyen,SIM1
517,2025,8,23,11,0,190.0,px min,SIM1
518,2025,8,23,11,0,191.0,px max,SIM1
519,2025,8,23,11,0,30.0,count sample,SIM1
520,2025,8,23,11,15,198.36666666666667,px moyen,SIM1
521,2025,8,23,11,15,198.0,px min,SIM1
522,2025,8,23,11,15,199.0,px max,SIM1
523,2025,8,23,11,15,30.0,count sample,SIM1
524,2025,8,23,11,30,194.26666666666668,px moyen,SIM1
525,2025,8,23,11,30,193.0,px min,SIM1
526,2025,8,23,11,30,195.0,px max,SIM1
527,2025,8,23,11,30,30.0,count sample,SIM1
528,2025,8,23,11,45,191.8,px moyen,SIM1
529,2025,8,23,11,45,189.0,px min,SIM1
530,2025,8,23,11,45,193.0,px max,SIM1
531,2025,8,23,11,45,30.0,count sample,SIM1
532,2025,8,23,12,0,192.66666666666666,px moyen,SIM1
533,2025,8,23,12,0,192.0,px min,SIM1
534,2025,8,23,12,0,194.0,px max,SIM1
535,2025,8,23,12,0,30.0,count sample,SIM1
536,2025,8,23,12,15,190.93333333333334,px moyen,SIM1
537,2025,8,23,12,15,190.0,px min,SIM1
538,2025,8,23,12,15,191.0,px max,SIM1
539,2025,8,23,12,15,30.0,count sample,SIM1
540,2025,8,23,12,30,190.2,px moyen,SIM1
541,2025,8,23,12,30,189.0,px min,SIM1
542,2025,8,23,12,30,191.0,px max,SIM1
543,2025,8,23,12,30,30.0,count sample,SIM1
